media,media_brand,terpene,temperature,viscosity,total_potency,terpene_pct,d9_thc,thca,cbd,cbda,d8_thc,cbg,timestamp,original_filename
live rosin,timeless,Tropicana Banana/ Live Rosin,59.3,211.5333333,0.860243324,,0.820709197,0.010435767,0,0,0,0.018080524,2025-03-14T14:04:47.777542,Media Database V3 2023
live rosin,timeless,Tropicana Banana/ Live Rosin,69.1,89.55333333,0.860243324,,0.820709197,0.010435767,0,0,0,0.018080524,2025-03-14T14:04:47.777542,Media Database V3 2023
d9,stiizy,D9 Distillate,25,231266.6667,0.87868,0.038,0.761348571,0,0,0,0,0.062111429,2025-03-14T14:04:47.777542,Media Database V3 2023
d9,stiizy,D9 Distillate,35,29263.33333,0.87868,0.038,0.761348571,0,0,0,0,0.062111429,2025-03-14T14:04:47.777542,Media Database V3 2023
d9,stiizy,D9 Distillate,45,4868.333333,0.87868,0.038,0.761348571,0,0,0,0,0.062111429,2025-03-14T14:04:47.777542,Media Database V3 2023
d9,stiizy,D9 Distillate,55,236.7333333,0.87868,0.038,0.761348571,0,0,0,0,0.062111429,2025-03-14T14:04:47.777542,Media Database V3 2023
d9,stiizy,D9 Distillate,65,72.72333333,0.87868,0.038,0.761348571,0,0,0,0,0.062111429,2025-03-14T14:04:47.777542,Media Database V3 2023
d9,stiizy,D9 Distillate,70,34.44333333,0.87868,0.038,0.761348571,0,0,0,0,0.062111429,2025-03-14T14:04:47.777542,Media Database V3 2023
d9,great white labs fruit punch,Fruit Punch/D9 Distillate,25,86573.33333,,,,,,,,,2025-03-14T14:04:47.777542,Media Database V3 2023
d9,great white labs fruit punch,Fruit Punch/D9 Distillate,70,90.34,,,,,,,,,2025-03-14T14:04:47.777542,Media Database V3 2023
live rosin,grow sciences,GMO Cookies/ Live Rosin,25,577866.6667,0.82050841,0.0756,0.557244639,0.263263771,0,0,0,0,2025-03-14T14:04:47.777542,Media Database V3 2023
live rosin,grow sciences,GMO Cookies/ Live Rosin,70,175.9666667,0.82050841,0.0756,0.557244639,0.263263771,0,0,0,0,2025-03-14T14:04:47.777542,Media Database V3 2023
d9,pax,Jack Herer/ D9 Distillate,25,180633.3333,0.844851552,,0.77827503,0.066576522,0,0,0,0,2025-03-14T14:04:47.777542,Media Database V3 2023
d9,pax,Jack Herer/ D9 Distillate,70,22.10666667,0.844851552,,0.77827503,0.066576522,0,0,0,0,2025-03-14T14:04:47.777542,Media Database V3 2023
live resin,great white labs,Live Resin,25,5731,0.739512431,0.2292,0.219834783,0.315888082,0,0,0,0,2025-03-14T14:04:47.777542,Media Database V3 2023
live resin,great white labs,Live Resin,70,10.02666667,0.739512431,0.2292,0.219834783,0.315888082,0,0,0,0,2025-03-14T14:04:47.777542,Media Database V3 2023
d9,great white labs,Rainbow Sherbert/ D9 Distillate,25,76840,0.836470947,,0.780392091,0,0,0,0,0,2025-03-14T14:04:47.777542,Media Database V3 2023
d9,great white labs,Rainbow Sherbert/ D9 Distillate,70,115.7333333,0.836470947,,0.780392091,0,0,0,0,0,2025-03-14T14:04:47.777542,Media Database V3 2023
d9,great white labs,Sweet Strawberry Cloudburst/ D9 Distillate,25,88583.33333,0.818776888,,0.75540916,0,0,0,0,0,2025-03-14T14:04:47.777542,Media Database V3 2023
d9,great white labs,Sweet Strawberry Cloudburst/ D9 Distillate,70,56.24333333,0.818776888,,0.75540916,0,0,0,0,0,2025-03-14T14:04:47.777542,Media Database V3 2023
d9,great white labs,Watermelon Splash Cloudburst/ D9 Distillate,25,42266.66667,0.823139817,,0.758035777,0,0,0,0,0,2025-03-14T14:04:47.777542,Media Database V3 2023
d9,great white labs,Watermelon Splash Cloudburst/ D9 Distillate,70,103.0666667,0.823139817,,0.758035777,0,0,0,0,0,2025-03-14T14:04:47.777542,Media Database V3 2023
live rosin,grow sciences,Live Rosin,25,780566.6667,0.785,,0.5334,0.2516,0,0,0,0,2025-03-14T14:04:47.777542,Media Database V3 2023
live rosin,grow sciences,Live Rosin,70,591.3,0.785,,0.5334,0.2516,0,0,0,0,2025-03-14T14:04:47.777542,Media Database V3 2023
live resin,cresco,Banana Foster/ Live Resin,25,120133.3333,0.867432432,0.038826638,0.793081081,0,0,0,0,0.022162162,2025-03-14T14:04:47.777542,Media Database V3 2023
live resin,noir,Tangelo/ Live Resin,25,208366.6667,0.841725146,0.030675058,0.792807018,0,0,0,0,0.040146199,2025-03-14T14:04:47.777542,Media Database V3 2023
live resin,select,Desert Star/Live Resin,25,5059000,0.895518293,0.010628085,0.872347561,0,0,0,0,0.01195122,2025-03-14T14:04:47.777542,Media Database V3 2023
distillate,flow,Apricot/Distillate,25,96800,,,,,,,,,2025-03-14T14:04:47.777542,Media Database V3 2023
distillate,flow,Apricot/Distillate,70,37,,,,,,,,,2025-03-14T14:04:47.777542,Media Database V3 2023
live rosin,flow,Apricot/Live Rosin,25,28300,0.778612022,,0.74779235,0,0,0,0,0.022666667,2025-03-14T14:04:47.777542,Media Database V3 2023
live rosin,flow,Apricot/Live Rosin,70,12.6,0.778612022,,0.74779235,0,0,0,0,0.022666667,2025-03-14T14:04:47.777542,Media Database V3 2023
live rosin,copperstate,First Class Funk/Decarb Live Rosin,25,26990,0.809485714,0.03137368,0.774771429,0,0,0,0,0.021171429,2025-03-14T14:04:47.777542,Media Database V3 2023
live rosin,copperstate,First Class Funk/Decarb Live Rosin,30,10691.33333,0.809485714,0.03137368,0.774771429,0,0,0,0,0.021171429,2025-03-14T14:04:47.777542,Media Database V3 2023
live rosin,copperstate,First Class Funk/Decarb Live Rosin,35,5175.333333,0.809485714,0.03137368,0.774771429,0,0,0,0,0.021171429,2025-03-14T14:04:47.777542,Media Database V3 2023
live rosin,copperstate,First Class Funk/Decarb Live Rosin,45,873.0333333,0.809485714,0.03137368,0.774771429,0,0,0,0,0.021171429,2025-03-14T14:04:47.777542,Media Database V3 2023
live rosin,copperstate,First Class Funk/Decarb Live Rosin,55,184.5,0.809485714,0.03137368,0.774771429,0,0,0,0,0.021171429,2025-03-14T14:04:47.777542,Media Database V3 2023
D9,MPX,05162024-Customer Oil,25.3,23876.66667,,0,,,,,,,,05162024-customer oil D9.xlsx
D9,MPX,05162024-Customer Oil,30.36666667,10196,,0,,,,,,,,05162024-customer oil D9.xlsx
D9,MPX,05162024-Customer Oil,40.06666667,2037.333333,,0,,,,,,,,05162024-customer oil D9.xlsx
D9,MPX,05162024-Customer Oil,49.73333333,508,,0,,,,,,,,05162024-customer oil D9.xlsx
D9,MPX,05162024-Customer Oil,60.03333333,165.1,,0,,,,,,,,05162024-customer oil D9.xlsx
D9,MPX,05162024-Customer Oil,64.76666667,103.7433333,,0,,,,,,,,05162024-customer oil D9.xlsx
D8,MPX,Lemon,25.2,10630,,0,,,,,,,,2-6-2023 Lemon HazeD8-10kcp.xlsx
D8,MPX,Lemon,30.4,5079.333333,,0,,,,,,,,2-6-2023 Lemon HazeD8-10kcp.xlsx
D8,MPX,Lemon,39.2,1128.666667,,0,,,,,,,,2-6-2023 Lemon HazeD8-10kcp.xlsx
D8,MPX,Lemon,49.23333333,309.5666667,,0,,,,,,,,2-6-2023 Lemon HazeD8-10kcp.xlsx
D8,MPX,Lemon,59.26666667,107.0666667,,0,,,,,,,,2-6-2023 Lemon HazeD8-10kcp.xlsx
D8,MPX,Lemon,69.46666667,27.64,,0,,,,,,,,2-6-2023 Lemon HazeD8-10kcp.xlsx
Unknown,,Unknown,25.8,6614.666667,,0,,,,,,,,245A -viscosity.xlsx
Unknown,,Unknown,48.53333333,22.79,,0,,,,,,,,245A -viscosity.xlsx
D9,MPX,300Kcp,,,,0,,,,,,,,300kcp D9 - maui wowie.xlsx
D9,MPX,300Kcp,,,,0,,,,,,,,300kcp D9 - maui wowie.xlsx
D9,MPX,300Kcp,,,,0,,,,,,,,300kcp D9 - maui wowie.xlsx
D9,MPX,300Kcp,,,,0,,,,,,,,300kcp D9 - maui wowie.xlsx
D9,MPX,300Kcp,,,,0,,,,,,,,300kcp D9 - maui wowie.xlsx
D9,MPX,300Kcp,,,,0,,,,,,,,300kcp D9 - maui wowie.xlsx
D8,MPX,4.19.23-Lmnhz,25.6,740866.6667,,0,,,,,,,,4.19.23-lmnhz-D8.xlsx
D8,MPX,4.19.23-Lmnhz,30.4,213266.6667,,0,,,,,,,,4.19.23-lmnhz-D8.xlsx
D8,MPX,4.19.23-Lmnhz,39.7,28573.33333,,0,,,,,,,,4.19.23-lmnhz-D8.xlsx
D8,MPX,4.19.23-Lmnhz,49.03333333,5334.333333,,0,,,,,,,,4.19.23-lmnhz-D8.xlsx
D8,MPX,4.19.23-Lmnhz,60.1,166.2,,0,,,,,,,,4.19.23-lmnhz-D8.xlsx
D8,MPX,4.19.23-Lmnhz,69.43333333,35.57666667,,0,,,,,,,,4.19.23-lmnhz-D8.xlsx
D8,MPX,Guava,25,1066766.667,,0,,,,,,,,700kcp D8 + Guava.xlsx
D8,MPX,Guava,,,,0,,,,,,,,700kcp D8 + Guava.xlsx
D8,MPX,Guava,,,,0,,,,,,,,700kcp D8 + Guava.xlsx
D8,MPX,Guava,,,,0,,,,,,,,700kcp D8 + Guava.xlsx
D8,MPX,Guava,,,,0,,,,,,,,700kcp D8 + Guava.xlsx
D8,MPX,Guava,,,,0,,,,,,,,700kcp D8 + Guava.xlsx
D8,MPX,Sunset Sherbert,25.76666667,763066.6667,,0,,,,,,,,763kcp- Sunset Sherbert D8- 05.30.23.xlsx
D8,MPX,Sunset Sherbert,29.73333333,277800,,0,,,,,,,,763kcp- Sunset Sherbert D8- 05.30.23.xlsx
D8,MPX,Sunset Sherbert,39.06666667,41223.33333,,0,,,,,,,,763kcp- Sunset Sherbert D8- 05.30.23.xlsx
D8,MPX,Sunset Sherbert,49.66666667,5101.333333,,0,,,,,,,,763kcp- Sunset Sherbert D8- 05.30.23.xlsx
D8,MPX,Sunset Sherbert,60.2,106.5666667,,0,,,,,,,,763kcp- Sunset Sherbert D8- 05.30.23.xlsx
D8,MPX,Sunset Sherbert,68.9,17.26666667,,0,,,,,,,,763kcp- Sunset Sherbert D8- 05.30.23.xlsx
Rosin,Abundant,Abundant,25.4,323566.6667,,0,,,,,,,,ABUNDANT ROSIN.xlsx
Rosin,Abundant,Abundant,29.6,134666.6667,,0,,,,,,,,ABUNDANT ROSIN.xlsx
Rosin,Abundant,Abundant,39.7,11225.61,,0,,,,,,,,ABUNDANT ROSIN.xlsx
Rosin,Abundant,Abundant,49.16666667,1725,,0,,,,,,,,ABUNDANT ROSIN.xlsx
Rosin,Abundant,Abundant,59,259.8666667,,0,,,,,,,,ABUNDANT ROSIN.xlsx
Rosin,Abundant,Abundant,71.13333333,38.02,,0,,,,,,,,ABUNDANT ROSIN.xlsx
D8,MPX,Bubba,26.5,1425,,0,,,,,,,,Alien Bubba D8 6-27-23.xlsx
D8,MPX,Bubba,29.73333333,924,,0,,,,,,,,Alien Bubba D8 6-27-23.xlsx
D8,MPX,Bubba,38.9,320.8666667,,0,,,,,,,,Alien Bubba D8 6-27-23.xlsx
D8,MPX,Bubba,49.16666667,133.2666667,,0,,,,,,,,Alien Bubba D8 6-27-23.xlsx
D8,MPX,Bubba,58.73333333,57.55333333,,0,,,,,,,,Alien Bubba D8 6-27-23.xlsx
D8,MPX,Bubba,74.43333333,31.80333333,,0,,,,,,,,Alien Bubba D8 6-27-23.xlsx
Unknown,,Lemon,25.13333333,464566.6667,,0,,,,,,,,Alien Lemon 6-29-23.xlsx
Unknown,,Lemon,29.86666667,151366.6667,,0,,,,,,,,Alien Lemon 6-29-23.xlsx
Unknown,,Lemon,39.3,22466.66667,,0,,,,,,,,Alien Lemon 6-29-23.xlsx
Unknown,,Lemon,49,4365.666667,,0,,,,,,,,Alien Lemon 6-29-23.xlsx
Unknown,,Lemon,59.1,224.6333333,,0,,,,,,,,Alien Lemon 6-29-23.xlsx
Unknown,,Lemon,69.13333333,59.41333333,,0,,,,,,,,Alien Lemon 6-29-23.xlsx
D8,MPX,Pink Runtz,26.4,1219,,0,,,,,,,,Alien Pink Runtz D8 6-27-23.xlsx
D8,MPX,Pink Runtz,29.3,844.1,,0,,,,,,,,Alien Pink Runtz D8 6-27-23.xlsx
D8,MPX,Pink Runtz,39.16666667,272.2333333,,0,,,,,,,,Alien Pink Runtz D8 6-27-23.xlsx
D8,MPX,Pink Runtz,49.23333333,95.45333333,,0,,,,,,,,Alien Pink Runtz D8 6-27-23.xlsx
D8,MPX,Pink Runtz,58.26666667,50.34333333,,0,,,,,,,,Alien Pink Runtz D8 6-27-23.xlsx
D8,MPX,Pink Runtz,68.83333333,25.02666667,,0,,,,,,,,Alien Pink Runtz D8 6-27-23.xlsx
D8,MPX,Rush Cake,25.66666667,612000,,0,,,,,,,,Alien Rush Cake D8 6-27-23.xlsx
D8,MPX,Rush Cake,29.43333333,255466.6667,,0,,,,,,,,Alien Rush Cake D8 6-27-23.xlsx
D8,MPX,Rush Cake,39.2,30796.66667,,0,,,,,,,,Alien Rush Cake D8 6-27-23.xlsx
D8,MPX,Rush Cake,49,5545.666667,,0,,,,,,,,Alien Rush Cake D8 6-27-23.xlsx
D8,MPX,Rush Cake,60.53333333,358.4,,0,,,,,,,,Alien Rush Cake D8 6-27-23.xlsx
D8,MPX,Rush Cake,68.8,108.3333333,,0,,,,,,,,Alien Rush Cake D8 6-27-23.xlsx
D8,MPX,Sherbert,25.33333333,1405.666667,,0,,,,,,,,Alien SHERBERT D8 6-27-23.xlsx
D8,MPX,Sherbert,29.3,844.1,,0,,,,,,,,Alien SHERBERT D8 6-27-23.xlsx
D8,MPX,Sherbert,42.93333333,256,,0,,,,,,,,Alien SHERBERT D8 6-27-23.xlsx
D8,MPX,Sherbert,49.66666667,104.4933333,,0,,,,,,,,Alien SHERBERT D8 6-27-23.xlsx
D8,MPX,Sherbert,59.4,43.48333333,,0,,,,,,,,Alien SHERBERT D8 6-27-23.xlsx
D8,MPX,Sherbert,65.46666667,30.11333333,,0,,,,,,,,Alien SHERBERT D8 6-27-23.xlsx
Unknown,,Unknown,24.4,258466.6667,,0,,,,,,,,BU2500-Rd146-1 Viscosity oil.xlsx
Unknown,,Unknown,29.6,85903.33333,,0,,,,,,,,BU2500-Rd146-1 Viscosity oil.xlsx
Unknown,,Unknown,39.43333333,10401,,0,,,,,,,,BU2500-Rd146-1 Viscosity oil.xlsx
Unknown,,Unknown,49.26666667,1847,,0,,,,,,,,BU2500-Rd146-1 Viscosity oil.xlsx
Unknown,,Unknown,59.33333333,140.4,,0,,,,,,,,BU2500-Rd146-1 Viscosity oil.xlsx
Unknown,,Unknown,68.06666667,67.49333333,,0,,,,,,,,BU2500-Rd146-1 Viscosity oil.xlsx
Rosin,Canamo,Cammamo,24.3,121441.3,,0,,,,,,,,Cammamo Rosin viscosity7.31.23.xlsx
Rosin,Canamo,Cammamo,30.1,65880,,0,,,,,,,,Cammamo Rosin viscosity7.31.23.xlsx
Rosin,Canamo,Cammamo,39.13333333,12226.66667,,0,,,,,,,,Cammamo Rosin viscosity7.31.23.xlsx
Rosin,Canamo,Cammamo,48.86666667,2788.666667,,0,,,,,,,,Cammamo Rosin viscosity7.31.23.xlsx
Rosin,Canamo,Cammamo,58.6,172.3333333,,0,,,,,,,,Cammamo Rosin viscosity7.31.23.xlsx
Rosin,Canamo,Cammamo,69,50.69666667,,0,,,,,,,,Cammamo Rosin viscosity7.31.23.xlsx
Unknown,MPX,Tropical,24.66666667,16500,,0,,,,,,,,Cream- Tropical oil.xlsx
Unknown,MPX,Tropical,29.66666667,8266.333333,,0,,,,,,,,Cream- Tropical oil.xlsx
Unknown,MPX,Tropical,39.56666667,4656.333333,,0,,,,,,,,Cream- Tropical oil.xlsx
Unknown,MPX,Tropical,49.5,2525.333333,,0,,,,,,,,Cream- Tropical oil.xlsx
Unknown,MPX,Tropical,59.2,804.5333333,,0,,,,,,,,Cream- Tropical oil.xlsx
Unknown,MPX,Tropical,69.16666667,574.2,,0,,,,,,,,Cream- Tropical oil.xlsx
D8,MPX,Cream-Blue,25.06666667,16810,,0,,,,,,,,CREAM-BLUE-D8.xlsx
D8,MPX,Cream-Blue,29.4,7264,,0,,,,,,,,CREAM-BLUE-D8.xlsx
D8,MPX,Cream-Blue,39.1,1208.666667,,0,,,,,,,,CREAM-BLUE-D8.xlsx
D8,MPX,Cream-Blue,49.5,260.4,,0,,,,,,,,CREAM-BLUE-D8.xlsx
D8,MPX,Cream-Blue,59.53333333,74.79666667,,0,,,,,,,,CREAM-BLUE-D8.xlsx
D8,MPX,Cream-Blue,69,23.75666667,,0,,,,,,,,CREAM-BLUE-D8.xlsx
D8,MPX,Unknown,23.93333333,10343.33333,,0,,,,,,,,CREAM-D8 oil.xlsx
D8,MPX,Unknown,29.96666667,6032.666667,,0,,,,,,,,CREAM-D8 oil.xlsx
D8,MPX,Unknown,39.93333333,1482.666667,,0,,,,,,,,CREAM-D8 oil.xlsx
D8,MPX,Unknown,50.23333333,333.1,,0,,,,,,,,CREAM-D8 oil.xlsx
D8,MPX,Unknown,59.4,102.39,,0,,,,,,,,CREAM-D8 oil.xlsx
D8,MPX,Unknown,68.83333333,25.20333333,,0,,,,,,,,CREAM-D8 oil.xlsx
D8,MPX,Grape,26.2,175433.3333,,0,,,,,,,,CREAM-Grape-D8.xlsx
D8,MPX,Grape,29.73333333,91910,,0,,,,,,,,CREAM-Grape-D8.xlsx
D8,MPX,Grape,39.1,13183.33333,,0,,,,,,,,CREAM-Grape-D8.xlsx
D8,MPX,Grape,48.96666667,2495.666667,,0,,,,,,,,CREAM-Grape-D8.xlsx
D8,MPX,Grape,59.6,585.4666667,,0,,,,,,,,CREAM-Grape-D8.xlsx
D8,MPX,Grape,68,214.8333333,,0,,,,,,,,CREAM-Grape-D8.xlsx
Unknown,MPX,Hhc,25.13333333,22966.66667,,0,,,,,,,,CREAM-HHC oil.xlsx
Unknown,MPX,Hhc,30.33333333,10243.33333,,0,,,,,,,,CREAM-HHC oil.xlsx
Unknown,MPX,Hhc,39.26666667,2238.333333,,0,,,,,,,,CREAM-HHC oil.xlsx
Unknown,MPX,Hhc,49.4,157.6666667,,0,,,,,,,,CREAM-HHC oil.xlsx
Unknown,MPX,Hhc,59.5,50.75,,0,,,,,,,,CREAM-HHC oil.xlsx
Unknown,MPX,Hhc,69.86666667,30.17333333,,0,,,,,,,,CREAM-HHC oil.xlsx
D8,MPX,Gasberry,24.8,645600,,0,,,,,,,,D8 + Gasberry 3.17.23.xlsx
D8,MPX,Gasberry,31.7,133366.6667,,0,,,,,,,,D8 + Gasberry 3.17.23.xlsx
D8,MPX,Gasberry,39.3,26376.66667,,0,,,,,,,,D8 + Gasberry 3.17.23.xlsx
D8,MPX,Gasberry,48.96666667,4294.666667,,0,,,,,,,,D8 + Gasberry 3.17.23.xlsx
D8,MPX,Gasberry,59.6,100.46,,0,,,,,,,,D8 + Gasberry 3.17.23.xlsx
D8,MPX,Gasberry,67.7,8.406666667,,0,,,,,,,,D8 + Gasberry 3.17.23.xlsx
D8,MPX,Pineapple,24.8,745600,,0,,,,,,,,D8 + pineapple terpene viscosity 746 kcp 4.7.23.xlsx
D8,MPX,Pineapple,31.7,133366.6667,,0,,,,,,,,D8 + pineapple terpene viscosity 746 kcp 4.7.23.xlsx
D8,MPX,Pineapple,39.3,26376.66667,,0,,,,,,,,D8 + pineapple terpene viscosity 746 kcp 4.7.23.xlsx
D8,MPX,Pineapple,48.96666667,4294.666667,,0,,,,,,,,D8 + pineapple terpene viscosity 746 kcp 4.7.23.xlsx
D8,MPX,Pineapple,59.6,100.46,,0,,,,,,,,D8 + pineapple terpene viscosity 746 kcp 4.7.23.xlsx
D8,MPX,Pineapple,67.7,8.406666667,,0,,,,,,,,D8 + pineapple terpene viscosity 746 kcp 4.7.23.xlsx
D8,MPX,Blurazz,25.4,209233.3333,,0,,,,,,,,D8+BluRazzTerpenes-200kcp.xlsx
D8,MPX,Blurazz,30.36666667,69640,,0,,,,,,,,D8+BluRazzTerpenes-200kcp.xlsx
D8,MPX,Blurazz,40.26666667,12436.66667,,0,,,,,,,,D8+BluRazzTerpenes-200kcp.xlsx
D8,MPX,Blurazz,50.1,2695.333333,,0,,,,,,,,D8+BluRazzTerpenes-200kcp.xlsx
D8,MPX,Blurazz,59.66666667,760.2666667,,0,,,,,,,,D8+BluRazzTerpenes-200kcp.xlsx
D8,MPX,Blurazz,64.3,449.8,,0,,,,,,,,D8+BluRazzTerpenes-200kcp.xlsx
D8,MPX,Blurazz,24.43333333,81386.66667,,0,,,,,,,,D8+BluRazzTerpenes-80kcp.xlsx
D8,MPX,Blurazz,30.6,27346.66667,,0,,,,,,,,D8+BluRazzTerpenes-80kcp.xlsx
D8,MPX,Blurazz,40.1,5492.666667,,0,,,,,,,,D8+BluRazzTerpenes-80kcp.xlsx
D8,MPX,Blurazz,50.03333333,1425.333333,,0,,,,,,,,D8+BluRazzTerpenes-80kcp.xlsx
D8,MPX,Blurazz,60,461.4666667,,0,,,,,,,,D8+BluRazzTerpenes-80kcp.xlsx
D8,MPX,Blurazz,64.56666667,292.1333333,,0,,,,,,,,D8+BluRazzTerpenes-80kcp.xlsx
D8,MPX,Guava,25.26666667,1179000,,0,,,,,,,,D8+Guava 1mcp Viscosity 1-26-2024.xlsx
D8,MPX,Guava,30.3,308500,,0,,,,,,,,D8+Guava 1mcp Viscosity 1-26-2024.xlsx
D8,MPX,Guava,40.2,36620,,0,,,,,,,,D8+Guava 1mcp Viscosity 1-26-2024.xlsx
D8,MPX,Guava,50.03333333,5016.333333,,0,,,,,,,,D8+Guava 1mcp Viscosity 1-26-2024.xlsx
D8,MPX,Guava,,,,0,,,,,,,,D8+Guava 1mcp Viscosity 1-26-2024.xlsx
D8,MPX,Guava,,,,0,,,,,,,,D8+Guava 1mcp Viscosity 1-26-2024.xlsx
D8,MPX,Guava,25.3,81760,,0,,,,,,,,D8+guavaGelato-80kcp.xlsx
D8,MPX,Guava,30.3,32130,,0,,,,,,,,D8+guavaGelato-80kcp.xlsx
D8,MPX,Guava,39.7,6255,,0,,,,,,,,D8+guavaGelato-80kcp.xlsx
D8,MPX,Guava,49.6,1548.666667,,0,,,,,,,,D8+guavaGelato-80kcp.xlsx
D8,MPX,Guava,60.26666667,478.0333333,,0,,,,,,,,D8+guavaGelato-80kcp.xlsx
D8,MPX,Guava,65.73333333,151.7,,0,,,,,,,,D8+guavaGelato-80kcp.xlsx
D8,MPX,Lemon,24.36666667,3366,,0,,,,,,,,D8+lemonhaze 3kcp.xlsx
D8,MPX,Lemon,30,1392.666667,,0,,,,,,,,D8+lemonhaze 3kcp.xlsx
D8,MPX,Lemon,39.86666667,418.5333333,,0,,,,,,,,D8+lemonhaze 3kcp.xlsx
D8,MPX,Lemon,49.3,151.5,,0,,,,,,,,D8+lemonhaze 3kcp.xlsx
D8,MPX,Lemon,59.36666667,49.18,,0,,,,,,,,D8+lemonhaze 3kcp.xlsx
D8,MPX,Lemon,69.43333333,8.586666667,,0,,,,,,,,D8+lemonhaze 3kcp.xlsx
D8,MPX,Lemon,24.36666667,1070900,,0,,,,,,,,D8+LemonHaze-1mcp-3-15-23.xlsx
D8,MPX,Lemon,29.33333333,278066.6667,,0,,,,,,,,D8+LemonHaze-1mcp-3-15-23.xlsx
D8,MPX,Lemon,39.1,28136.66667,,0,,,,,,,,D8+LemonHaze-1mcp-3-15-23.xlsx
D8,MPX,Lemon,48.73333333,17434.33333,,0,,,,,,,,D8+LemonHaze-1mcp-3-15-23.xlsx
D8,MPX,Lemon,58.2,103.2566667,,0,,,,,,,,D8+LemonHaze-1mcp-3-15-23.xlsx
D8,MPX,Lemon,69.53333333,31.30333333,,0,,,,,,,,D8+LemonHaze-1mcp-3-15-23.xlsx
D8,MPX,Lemon,24.96666667,2033000,,0,,,,,,,,D8+LemonHaze-2mcp-3-15-23.xlsx
D8,MPX,Lemon,29.46666667,602733.3333,,0,,,,,,,,D8+LemonHaze-2mcp-3-15-23.xlsx
D8,MPX,Lemon,39.33333333,51543.33333,,0,,,,,,,,D8+LemonHaze-2mcp-3-15-23.xlsx
D8,MPX,Lemon,49.4,6413.666667,,0,,,,,,,,D8+LemonHaze-2mcp-3-15-23.xlsx
D8,MPX,Lemon,58.56666667,1203.333333,,0,,,,,,,,D8+LemonHaze-2mcp-3-15-23.xlsx
D8,MPX,Lemon,68.73333333,22.67333333,,0,,,,,,,,D8+LemonHaze-2mcp-3-15-23.xlsx
D8,MPX,Lemon,25.2,303766.6667,,0,,,,,,,,D8+LemonHaze-300kcp-3-15-23.xlsx
D8,MPX,Lemon,29.3,144466.6667,,0,,,,,,,,D8+LemonHaze-300kcp-3-15-23.xlsx
D8,MPX,Lemon,39.1,17113.33333,,0,,,,,,,,D8+LemonHaze-300kcp-3-15-23.xlsx
D8,MPX,Lemon,49.03333333,2894.666667,,0,,,,,,,,D8+LemonHaze-300kcp-3-15-23.xlsx
D8,MPX,Lemon,63.06666667,118.7666667,,0,,,,,,,,D8+LemonHaze-300kcp-3-15-23.xlsx
D8,MPX,Lemon,68.06666667,67.84,,0,,,,,,,,D8+LemonHaze-300kcp-3-15-23.xlsx
D8,MPX,Lemon,24.5,606166.6667,,0,,,,,,,,D8+LemonHaze-606viscosity.xlsx
D8,MPX,Lemon,29.66666667,168533.3333,,0,,,,,,,,D8+LemonHaze-606viscosity.xlsx
D8,MPX,Lemon,39.73333333,19023.33333,,0,,,,,,,,D8+LemonHaze-606viscosity.xlsx
D8,MPX,Lemon,49.6,3286,,0,,,,,,,,D8+LemonHaze-606viscosity.xlsx
D8,MPX,Lemon,59.53333333,260.4666667,,0,,,,,,,,D8+LemonHaze-606viscosity.xlsx
D8,MPX,Lemon,69.4,82.31666667,,0,,,,,,,,D8+LemonHaze-606viscosity.xlsx
D8,MPX,Lemon,25.8,1281333.333,,0,,,,,,,,D8+LemonHaze-viscosity 1.3MCP.xlsx
D8,MPX,Lemon,29.66666667,497433.3333,,0,,,,,,,,D8+LemonHaze-viscosity 1.3MCP.xlsx
D8,MPX,Lemon,39.46666667,45966.66667,,0,,,,,,,,D8+LemonHaze-viscosity 1.3MCP.xlsx
D8,MPX,Lemon,49.36666667,6632.666667,,0,,,,,,,,D8+LemonHaze-viscosity 1.3MCP.xlsx
D8,MPX,Lemon,59.4,1125.333333,,0,,,,,,,,D8+LemonHaze-viscosity 1.3MCP.xlsx
D8,MPX,Lemon,69.23333333,59.46666667,,0,,,,,,,,D8+LemonHaze-viscosity 1.3MCP.xlsx
D8,MPX,Watermelon,24.7,728700,,0,,,,,,,,D8+watermelon-11.13.23-728kcp.xlsx
D8,MPX,Watermelon,30.23333333,208800,,0,,,,,,,,D8+watermelon-11.13.23-728kcp.xlsx
D8,MPX,Watermelon,40.13333333,24290,,0,,,,,,,,D8+watermelon-11.13.23-728kcp.xlsx
D8,MPX,Watermelon,49.96666667,1063.333333,,0,,,,,,,,D8+watermelon-11.13.23-728kcp.xlsx
D8,MPX,Watermelon,59.46666667,354.7333333,,0,,,,,,,,D8+watermelon-11.13.23-728kcp.xlsx
D8,MPX,Watermelon,67.73333333,74.99,,0,,,,,,,,D8+watermelon-11.13.23-728kcp.xlsx
D8,MPX,Watermelon,25.23333333,723333.3333,,0,,,,,,,,D8+Watermelon-9.23-723kcp.xlsx
D8,MPX,Watermelon,30.33333333,215900,,0,,,,,,,,D8+Watermelon-9.23-723kcp.xlsx
D8,MPX,Watermelon,40.06666667,25610,,0,,,,,,,,D8+Watermelon-9.23-723kcp.xlsx
D8,MPX,Watermelon,50.1,4868.333333,,0,,,,,,,,D8+Watermelon-9.23-723kcp.xlsx
D8,MPX,Watermelon,59.66666667,331.5333333,,0,,,,,,,,D8+Watermelon-9.23-723kcp.xlsx
